id,nome,caminho_rel,sha256,tamanho_kb,processo_citius,confianca,suporte,cluster,ambiguo,streams,obj_stm,js_tags
288,3719_25_0T8LSB_448679186_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_448679186_DESPACHO.pdf,03fd0ebdbb1e3a4275c47bca2af1732cde690e53ecceb158846cd50dd6f4f40c,84.26,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
289,3719_25_0T8LSB_448679186_DESPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_448679186_DESPA_alt.pdf,03fd0ebdbb1e3a4275c47bca2af1732cde690e53ecceb158846cd50dd6f4f40c,84.26,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
290,3719_25_0T8LSB_448679187_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_448679187_DESPACHO.pdf,b1328f54e94b438bd5941937604042ba1d9b7a097172c5c339e20779a0311768,84.21,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
291,3719_25_0T8LSB_448679187_DESPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_448679187_DESPA_alt.pdf,b1328f54e94b438bd5941937604042ba1d9b7a097172c5c339e20779a0311768,84.21,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
292,3719_25_0T8LSB_449466589_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449466589_NOTIFICACAO.pdf,1e77b9967912f976b2e15e45b40b5b0ae8bd0c88cb3a34632dc9fdf1e9252292,87.69,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
293,3719_25_0T8LSB_449466589_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449466589_NOTIF_alt.pdf,1e77b9967912f976b2e15e45b40b5b0ae8bd0c88cb3a34632dc9fdf1e9252292,87.69,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
294,3719_25_0T8LSB_449804106_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449804106_NOTIFICACAO.pdf,3fac623e109738913e2f79d6f62ebb7a4fb37312f519a4d8d3091b1e2829b594,159.09,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
295,3719_25_0T8LSB_449804106_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449804106_NOTIF_alt.pdf,3fac623e109738913e2f79d6f62ebb7a4fb37312f519a4d8d3091b1e2829b594,159.09,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
296,3719_25_0T8LSB_449806334_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806334_NOTIFICACAO.pdf,1c2e257bcbc9cf832acb6b7867bd44798581714b55a6d1e6b6746813da071608,158.34,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
297,3719_25_0T8LSB_449806334_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806334_NOTIF_alt.pdf,1c2e257bcbc9cf832acb6b7867bd44798581714b55a6d1e6b6746813da071608,158.34,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
298,3719_25_0T8LSB_449806337_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806337_NOTIFICACAO.pdf,649193a1a2f6264e3664e14e39c1898f655fcd3777bdf7b68f0d5cec7893bbb9,158.25,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
299,3719_25_0T8LSB_449806337_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806337_NOTIF_alt.pdf,649193a1a2f6264e3664e14e39c1898f655fcd3777bdf7b68f0d5cec7893bbb9,158.25,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
300,3719_25_0T8LSB_449806338_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806338_NOTIFICACAO.pdf,dcbe72c05485ed923eb5fd148c4712c40d5d99ac9268bf4c3cb32a8521c466d6,158.64,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
301,3719_25_0T8LSB_449806338_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806338_NOTIF_alt.pdf,dcbe72c05485ed923eb5fd148c4712c40d5d99ac9268bf4c3cb32a8521c466d6,158.64,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
302,3719_25_0T8LSB_449806343_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806343_NOTIFICACAO.pdf,94089ba83b6dedfc4b27493160a46082d23824c61e10009c7046633f22d14904,158.44,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
303,3719_25_0T8LSB_449806343_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806343_NOTIF_alt.pdf,94089ba83b6dedfc4b27493160a46082d23824c61e10009c7046633f22d14904,158.44,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
304,3719_25_0T8LSB_449806355_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806355_NOTIFICACAO.pdf,dab4361a59920155184fa04dd9ff616e16f084b4681e2eabda0aecced0333d3f,158.44,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
305,3719_25_0T8LSB_449806355_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806355_NOTIF_alt.pdf,dab4361a59920155184fa04dd9ff616e16f084b4681e2eabda0aecced0333d3f,158.44,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
306,3719_25_0T8LSB_449806361_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806361_NOTIFICACAO.pdf,f74f7606b52101a99216cea238224943eec7c1b26fc77ebb7a222b58671e0de0,157.95,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
307,3719_25_0T8LSB_449806361_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806361_NOTIF_alt.pdf,f74f7606b52101a99216cea238224943eec7c1b26fc77ebb7a222b58671e0de0,157.95,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
308,3719_25_0T8LSB_449806812_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806812_NOTIFICACAO.pdf,dad888e5448f29caf02ca65664f564c838dddcd3b37086db6230319780c99e71,89.0,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,17,0,0
309,3719_25_0T8LSB_449806812_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806812_NOTIF_alt.pdf,dad888e5448f29caf02ca65664f564c838dddcd3b37086db6230319780c99e71,89.0,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,17,0,0
310,3719_25_0T8LSB_449806819_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806819_NOTIFICACAO.pdf,b10c35ff56a48cd94b670cf861b2d44a574280c531547ac3b009207618fbca61,89.13,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,17,0,0
311,3719_25_0T8LSB_449806819_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806819_NOTIF_alt.pdf,b10c35ff56a48cd94b670cf861b2d44a574280c531547ac3b009207618fbca61,89.13,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,17,0,0
312,3719_25_0T8LSB_449806988_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806988_NOTIFICACAO.pdf,da2b67c86abd67f1c822a85adc2e51460af6dc4893ce74deb73cfaaa1e7b4d78,110.84,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,20,0,0
313,3719_25_0T8LSB_449806988_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_449806988_NOTIF_alt.pdf,da2b67c86abd67f1c822a85adc2e51460af6dc4893ce74deb73cfaaa1e7b4d78,110.84,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,20,0,0
314,3719_25_0T8LSB_450048704_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450048704_NOTIFICACAO.pdf,ecb7c01266ba215121919c5ab9b8c6daf04ad3443359d292c2464d2e281364e9,88.86,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
315,3719_25_0T8LSB_450048704_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450048704_NOTIF_alt.pdf,ecb7c01266ba215121919c5ab9b8c6daf04ad3443359d292c2464d2e281364e9,88.86,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
316,3719_25_0T8LSB_450226080_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450226080_NOTIFICACAO.pdf,05c6dd8f4b34af5da354d8c6d9b61090b732c4712127c3654850c454b0bc1be8,157.79,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
317,3719_25_0T8LSB_450226080_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450226080_NOTIF_alt.pdf,05c6dd8f4b34af5da354d8c6d9b61090b732c4712127c3654850c454b0bc1be8,157.79,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
318,3719_25_0T8LSB_450227416_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450227416_NOTIFICACAO.pdf,a85063af328890e7a9c50d276d697debfd9e8a3b5aa6f95ee01085d2bf7f873f,158.39,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
319,3719_25_0T8LSB_450227416_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450227416_NOTIF_alt.pdf,a85063af328890e7a9c50d276d697debfd9e8a3b5aa6f95ee01085d2bf7f873f,158.39,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
320,3719_25_0T8LSB_450227419_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450227419_NOTIFICACAO.pdf,9929e48555faaf7508f10dfabb04f4658d5d8c1f3c03a39ce86fc6f8d36647d3,158.05,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
321,3719_25_0T8LSB_450227419_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450227419_NOTIF_alt.pdf,9929e48555faaf7508f10dfabb04f4658d5d8c1f3c03a39ce86fc6f8d36647d3,158.05,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
322,3719_25_0T8LSB_450360376_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450360376_NOTIFICACAO.pdf,c3645758fddea49e7a8df4a88c0589107f8956e40044de22e97017bed3bc240b,112.55,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,18,0,0
323,3719_25_0T8LSB_450360376_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450360376_NOTIF_alt.pdf,c3645758fddea49e7a8df4a88c0589107f8956e40044de22e97017bed3bc240b,112.55,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,18,0,0
324,3719_25_0T8LSB_450432700_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450432700_NOTIFICACAO.pdf,81e857202b9eaf1da23d836faf5bce2b985b1e55173caaa38aefefdd4d82caf6,110.15,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,18,0,0
325,3719_25_0T8LSB_450432700_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450432700_NOTIF_alt.pdf,81e857202b9eaf1da23d836faf5bce2b985b1e55173caaa38aefefdd4d82caf6,110.15,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,18,0,0
326,3719_25_0T8LSB_450450365_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450450365_DESPACHO.pdf,306af3cb751571e6f31d29225a0d568819f9a683cc821ceb1fe0eefe36d65c55,154.48,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,12,0,0
327,3719_25_0T8LSB_450450365_DESPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_450450365_DESPA_alt.pdf,306af3cb751571e6f31d29225a0d568819f9a683cc821ceb1fe0eefe36d65c55,154.48,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,12,0,0
328,3719_25_0T8LSB_451405298_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405298_DESPACHO.pdf,825966794db84558489c48464d42e23befd980a6c8763c20e34d2d13c2300dc8,88.13,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
329,3719_25_0T8LSB_451405298_DESPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405298_DESPA_alt.pdf,825966794db84558489c48464d42e23befd980a6c8763c20e34d2d13c2300dc8,88.13,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
330,3719_25_0T8LSB_451405622_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405622_NOTIFICACAO.pdf,397a0d4e5ac66670edf8b3b252086dccd0fe038e06a4978cf0a492900a80ad2a,157.87,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
331,3719_25_0T8LSB_451405622_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405622_NOTIF_alt.pdf,397a0d4e5ac66670edf8b3b252086dccd0fe038e06a4978cf0a492900a80ad2a,157.87,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
332,3719_25_0T8LSB_451405635_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405635_NOTIFICACAO.pdf,f3c1c3dec1eeb1f205b2ed514936d95185337ca7f23522a527b1bea3b823bd8c,158.39,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
333,3719_25_0T8LSB_451405635_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405635_NOTIF_alt.pdf,f3c1c3dec1eeb1f205b2ed514936d95185337ca7f23522a527b1bea3b823bd8c,158.39,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
334,3719_25_0T8LSB_451405639_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405639_NOTIFICACAO.pdf,04b008bcd5a921bc3bde2429cfa3e5e1dd79ddae7a54d3dffb3c897b4261a0b1,158.31,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
335,3719_25_0T8LSB_451405639_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405639_NOTIF_alt.pdf,04b008bcd5a921bc3bde2429cfa3e5e1dd79ddae7a54d3dffb3c897b4261a0b1,158.31,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
336,3719_25_0T8LSB_451405641_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405641_NOTIFICACAO.pdf,5df886d1151003131bd204567c403103c818dcca7fc9d64603f6b3cb34ae96bf,157.85,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
337,3719_25_0T8LSB_451405641_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405641_NOTIF_alt.pdf,5df886d1151003131bd204567c403103c818dcca7fc9d64603f6b3cb34ae96bf,157.85,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,25,0,0
338,3719_25_0T8LSB_451405655_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405655_DESPACHO.pdf,48257b2ec0ae3c6bf711671927f8a249d6e7ae0eb340fc260d385c474aef9222,90.39,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,17,0,0
339,3719_25_0T8LSB_451405655_DESPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451405655_DESPA_alt.pdf,48257b2ec0ae3c6bf711671927f8a249d6e7ae0eb340fc260d385c474aef9222,90.39,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,17,0,0
340,3719_25_0T8LSB_451648136_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451648136_NOTIFICACAO.pdf,7b40796dbe53da0ef5de2e32f91fd80324d1363e7006370dfbacce9c177a9ac8,108.02,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,18,0,0
341,3719_25_0T8LSB_451648136_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_451648136_NOTIF_alt.pdf,7b40796dbe53da0ef5de2e32f91fd80324d1363e7006370dfbacce9c177a9ac8,108.02,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,18,0,0
342,3719_25_0T8LSB_452040260_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_452040260_NOTIFICACAO.pdf,d5ee4944f728f7b03fde47f31bea50e19bb3276c5cd48db3bb4e89086d406c51,110.31,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,18,0,0
343,3719_25_0T8LSB_452040260_NOTIF_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_452040260_NOTIF_alt.pdf,d5ee4944f728f7b03fde47f31bea50e19bb3276c5cd48db3bb4e89086d406c51,110.31,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,18,0,0
344,3719_25_0T8LSB_452127629_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_452127629_DESPACHO.pdf,762274162604d7206b65f2fd7cdf3e1cd19069d7c86c2479e705c7c1ab9e7f8a,169.99,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,12,0,0
345,3719_25_0T8LSB_452127629_DESPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_452127629_DESPA_alt.pdf,762274162604d7206b65f2fd7cdf3e1cd19069d7c86c2479e705c7c1ab9e7f8a,169.99,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,12,0,0
346,3719_25_0T8LSB_452156533_ATO_A_CLASSIFICAR.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_452156533_ATO_A_CLASSIFICAR.pdf,3f7867b6e01e5e0993468f0ad60aef59a5816d246da9963a62bdbf875c99800f,278.66,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,33,0,0
347,3719_25_0T8LSB_452156533_ATO_A_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_452156533_ATO_A_alt.pdf,3f7867b6e01e5e0993468f0ad60aef59a5816d246da9963a62bdbf875c99800f,278.66,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,33,0,0
348,3719_25_0T8LSB_452349316_SENTENCA_He959124a.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_452349316_SENTENCA_He959124a.pdf,e959124a33e801d024236044403b75932b7751bfd33eae811638901ec1546831,411.36,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,85,0,0
